id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01001001001	01001001	Au				
01001001002	01001001	commencement	y			
01001001003	01001001	,		y		
01001001004	01001001	Dieu				
01001001005	01001001	créa				
01001001006	01001001	les				
01001001007	01001001	cieux				
01001001008	01001001	et				
01001001009	01001001	la				
01001001010	01001001	terre	y			
01001001011	01001001	.		y		
01001002001	01001002	La				
01001002002	01001002	terre				
01001002003	01001002	était				
01001002004	01001002	informe				
01001002005	01001002	et				
01001002006	01001002	vide	y			
01001002007	01001002	:		y		
01001002008	01001002	il				
01001002009	01001002	y				
01001002010	01001002	avait				
01001002011	01001002	des				
01001002012	01001002	ténèbres				
01001002013	01001002	à				
01001002014	01001002	la				
01001002015	01001002	surface				
01001002016	01001002	de				
01001002017	01001002	l’	y			
01001002018	01001002	abîme	y			
01001002019	01001002	,		y		
01001002020	01001002	et				
01001002021	01001002	l’	y			
01001002022	01001002	esprit				
01001002023	01001002	de				
01001002024	01001002	Dieu				
01001002025	01001002	se				
01001002026	01001002	mouvait				
01001002027	01001002	au-dessus				
01001002028	01001002	des				
01001002029	01001002	eaux	y			
01001002030	01001002	.		y		
01001003001	01001003	Dieu				
01001003002	01001003	dit	y			
01001003003	01001003	:		y		
01001003004	01001003	Que				
01001003005	01001003	la				
01001003006	01001003	lumière				
01001003007	01001003	soit	y			
01001003008	01001003	!		y		
01001003009	01001003	Et				
01001003010	01001003	la				
01001003011	01001003	lumière				
01001003012	01001003	fut	y			
01001003013	01001003	.		y		
01001004001	01001004	Dieu				
01001004002	01001004	vit				
01001004003	01001004	que				
01001004004	01001004	la				
01001004005	01001004	lumière				
01001004006	01001004	était				
01001004007	01001004	bonne	y			
01001004008	01001004	;		y		
01001004009	01001004	et				
01001004010	01001004	Dieu				
01001004011	01001004	sépara				
01001004012	01001004	la				
01001004013	01001004	lumière				
01001004014	01001004	d’	y			
01001004015	01001004	avec				
01001004016	01001004	les				
01001004017	01001004	ténèbres	y			
01001004018	01001004	.		y		
01001005001	01001005	Dieu				
01001005002	01001005	appela				
01001005003	01001005	la				
01001005004	01001005	lumière				
01001005005	01001005	jour	y			
01001005006	01001005	,		y		
01001005007	01001005	et				
01001005008	01001005	il				
01001005009	01001005	appela				
01001005010	01001005	les				
01001005011	01001005	ténèbres				
01001005012	01001005	nuit	y			
01001005013	01001005	.		y		
01001005014	01001005	Ainsi	y			
01001005015	01001005	,		y		
01001005016	01001005	il				
01001005017	01001005	y				
01001005018	01001005	eut				
01001005019	01001005	un				
01001005020	01001005	soir	y			
01001005021	01001005	,		y		
01001005022	01001005	et				
01001005023	01001005	il				
01001005024	01001005	y				
01001005025	01001005	eut				
01001005026	01001005	un				
01001005027	01001005	matin	y			
01001005028	01001005	:		y		
01001005029	01001005	ce				
01001005030	01001005	fut				
01001005031	01001005	le				
01001005032	01001005	premier				
01001005033	01001005	jour	y			
01001005034	01001005	.		y		
01001006001	01001006	Dieu				
01001006002	01001006	dit	y			
01001006003	01001006	:		y		
01001006004	01001006	Qu’	y			
01001006005	01001006	il				
01001006006	01001006	y				
01001006007	01001006	ait				
01001006008	01001006	une				
01001006009	01001006	étendue				
01001006010	01001006	entre				
01001006011	01001006	les				
01001006012	01001006	eaux	y			
01001006013	01001006	,		y		
01001006014	01001006	et				
01001006015	01001006	qu’	y			
01001006016	01001006	elle				
01001006017	01001006	sépare				
01001006018	01001006	les				
01001006019	01001006	eaux				
01001006020	01001006	d’	y			
01001006021	01001006	avec				
01001006022	01001006	les				
01001006023	01001006	eaux	y			
01001006024	01001006	.		y		
01001007001	01001007	Et				
01001007002	01001007	Dieu				
01001007003	01001007	fit				
01001007004	01001007	l’	y			
01001007005	01001007	étendue	y			
01001007006	01001007	,		y		
01001007007	01001007	et				
01001007008	01001007	il				
01001007009	01001007	sépara				
01001007010	01001007	les				
01001007011	01001007	eaux				
01001007012	01001007	qui				
01001007013	01001007	sont				
01001007014	01001007	au-dessous				
01001007015	01001007	de				
01001007016	01001007	l’	y			
01001007017	01001007	étendue				
01001007018	01001007	d’	y			
01001007019	01001007	avec				
01001007020	01001007	les				
01001007021	01001007	eaux				
01001007022	01001007	qui				
01001007023	01001007	sont				
01001007024	01001007	au-dessus				
01001007025	01001007	de				
01001007026	01001007	l’	y			
01001007027	01001007	étendue	y			
01001007028	01001007	.		y		
01001007029	01001007	Et				
01001007030	01001007	cela				
01001007031	01001007	fut				
01001007032	01001007	ainsi	y			
01001007033	01001007	.		y		
01001008001	01001008	Dieu				
01001008002	01001008	appela				
01001008003	01001008	l’	y			
01001008004	01001008	étendue				
01001008005	01001008	ciel	y			
01001008006	01001008	.		y		
01001008007	01001008	Ainsi	y			
01001008008	01001008	,		y		
01001008009	01001008	il				
01001008010	01001008	y				
01001008011	01001008	eut				
01001008012	01001008	un				
01001008013	01001008	soir	y			
01001008014	01001008	,		y		
01001008015	01001008	et				
01001008016	01001008	il				
01001008017	01001008	y				
01001008018	01001008	eut				
01001008019	01001008	un				
01001008020	01001008	matin	y			
01001008021	01001008	:		y		
01001008022	01001008	ce				
01001008023	01001008	fut				
01001008024	01001008	le				
01001008025	01001008	second				
01001008026	01001008	jour	y			
01001008027	01001008	.		y		
01001009001	01001009	Dieu				
01001009002	01001009	dit	y			
01001009003	01001009	:		y		
01001009004	01001009	Que				
01001009005	01001009	les				
01001009006	01001009	eaux				
01001009007	01001009	qui				
01001009008	01001009	sont				
01001009009	01001009	au-dessous				
01001009010	01001009	du				
01001009011	01001009	ciel				
01001009012	01001009	se				
01001009013	01001009	rassemblent				
01001009014	01001009	en				
01001009015	01001009	un				
01001009016	01001009	seul				
01001009017	01001009	lieu	y			
01001009018	01001009	,		y		
01001009019	01001009	et				
01001009020	01001009	que				
01001009021	01001009	le				
01001009022	01001009	sec				
01001009023	01001009	paraisse	y			
01001009024	01001009	.		y		
01001009025	01001009	Et				
01001009026	01001009	cela				
01001009027	01001009	fut				
01001009028	01001009	ainsi	y			
01001009029	01001009	.		y		
01001010001	01001010	Dieu				
01001010002	01001010	appela				
01001010003	01001010	le				
01001010004	01001010	sec				
01001010005	01001010	terre	y			
01001010006	01001010	,		y		
01001010007	01001010	et				
01001010008	01001010	il				
01001010009	01001010	appela				
01001010010	01001010	l’	y			
01001010011	01001010	amas				
01001010012	01001010	des				
01001010013	01001010	eaux				
01001010014	01001010	mers	y			
01001010015	01001010	.		y		
01001010016	01001010	Dieu				
01001010017	01001010	vit				
01001010018	01001010	que				
01001010019	01001010	cela				
01001010020	01001010	était				
01001010021	01001010	bon	y			
01001010022	01001010	.		y		
01001011001	01001011	Puis				
01001011002	01001011	Dieu				
01001011003	01001011	dit	y			
01001011004	01001011	:		y		
01001011005	01001011	Que				
01001011006	01001011	la				
01001011007	01001011	terre				
01001011008	01001011	produise				
01001011009	01001011	de				
01001011010	01001011	la				
01001011011	01001011	verdure	y			
01001011012	01001011	,		y		
01001011013	01001011	de				
01001011014	01001011	l’	y			
01001011015	01001011	herbe				
01001011016	01001011	portant				
01001011017	01001011	de				
01001011018	01001011	la				
01001011019	01001011	semence	y			
01001011020	01001011	,		y		
01001011021	01001011	des				
01001011022	01001011	arbres				
01001011023	01001011	fruitiers				
01001011024	01001011	donnant				
01001011025	01001011	du				
01001011026	01001011	fruit				
01001011027	01001011	selon				
01001011028	01001011	leur				
01001011029	01001011	espèce				
01001011030	01001011	et				
01001011031	01001011	ayant				
01001011032	01001011	en				
01001011033	01001011	eux				
01001011034	01001011	leur				
01001011035	01001011	semence				
01001011036	01001011	sur				
01001011037	01001011	la				
01001011038	01001011	terre	y			
01001011039	01001011	.		y		
01001011040	01001011	Et				
01001011041	01001011	cela				
01001011042	01001011	fut				
01001011043	01001011	ainsi	y			
01001011044	01001011	.		y		
01001012001	01001012	La				
01001012002	01001012	terre				
01001012003	01001012	produisit				
01001012004	01001012	de				
01001012005	01001012	la				
01001012006	01001012	verdure	y			
01001012007	01001012	,		y		
01001012008	01001012	de				
01001012009	01001012	l’	y			
01001012010	01001012	herbe				
01001012011	01001012	portant				
01001012012	01001012	de				
01001012013	01001012	la				
01001012014	01001012	semence				
01001012015	01001012	selon				
01001012016	01001012	son				
01001012017	01001012	espèce	y			
01001012018	01001012	,		y		
01001012019	01001012	et				
01001012020	01001012	des				
01001012021	01001012	arbres				
01001012022	01001012	donnant				
01001012023	01001012	du				
01001012024	01001012	fruit				
01001012025	01001012	et				
01001012026	01001012	ayant				
01001012027	01001012	en				
01001012028	01001012	eux				
01001012029	01001012	leur				
01001012030	01001012	semence				
01001012031	01001012	selon				
01001012032	01001012	leur				
01001012033	01001012	espèce	y			
01001012034	01001012	.		y		
01001012035	01001012	Dieu				
01001012036	01001012	vit				
01001012037	01001012	que				
01001012038	01001012	cela				
01001012039	01001012	était				
01001012040	01001012	bon	y			
01001012041	01001012	.		y		
01001013001	01001013	Ainsi	y			
01001013002	01001013	,		y		
01001013003	01001013	il				
01001013004	01001013	y				
01001013005	01001013	eut				
01001013006	01001013	un				
01001013007	01001013	soir	y			
01001013008	01001013	,		y		
01001013009	01001013	et				
01001013010	01001013	il				
01001013011	01001013	y				
01001013012	01001013	eut				
01001013013	01001013	un				
01001013014	01001013	matin	y			
01001013015	01001013	:		y		
01001013016	01001013	ce				
01001013017	01001013	fut				
01001013018	01001013	le				
01001013019	01001013	troisième				
01001013020	01001013	jour	y			
01001013021	01001013	.		y		
01001014001	01001014	Dieu				
01001014002	01001014	dit	y			
01001014003	01001014	:		y		
01001014004	01001014	Qu’	y			
01001014005	01001014	il				
01001014006	01001014	y				
01001014007	01001014	ait				
01001014008	01001014	des				
01001014009	01001014	luminaires				
01001014010	01001014	dans				
01001014011	01001014	l’	y			
01001014012	01001014	étendue				
01001014013	01001014	du				
01001014014	01001014	ciel	y			
01001014015	01001014	,		y		
01001014016	01001014	pour				
01001014017	01001014	séparer				
01001014018	01001014	le				
01001014019	01001014	jour				
01001014020	01001014	d’	y			
01001014021	01001014	avec				
01001014022	01001014	la				
01001014023	01001014	nuit	y			
01001014024	01001014	;		y		
01001014025	01001014	que				
01001014026	01001014	ce				
01001014027	01001014	soient				
01001014028	01001014	des				
01001014029	01001014	signes				
01001014030	01001014	pour				
01001014031	01001014	marquer				
01001014032	01001014	les				
01001014033	01001014	époques	y			
01001014034	01001014	,		y		
01001014035	01001014	les				
01001014036	01001014	jours				
01001014037	01001014	et				
01001014038	01001014	les				
01001014039	01001014	années	y			
01001014040	01001014	;		y		
01001015001	01001015	et				
01001015002	01001015	qu’	y			
01001015003	01001015	ils				
01001015004	01001015	servent				
01001015005	01001015	de				
01001015006	01001015	luminaires				
01001015007	01001015	dans				
01001015008	01001015	l’	y			
01001015009	01001015	étendue				
01001015010	01001015	du				
01001015011	01001015	ciel	y			
01001015012	01001015	,		y		
01001015013	01001015	pour				
01001015014	01001015	éclairer				
01001015015	01001015	la				
01001015016	01001015	terre	y			
01001015017	01001015	.		y		
01001015018	01001015	Et				
01001015019	01001015	cela				
01001015020	01001015	fut				
01001015021	01001015	ainsi	y			
01001015022	01001015	.		y		
01001016001	01001016	Dieu				
01001016002	01001016	fit				
01001016003	01001016	les				
01001016004	01001016	deux				
01001016005	01001016	grands				
01001016006	01001016	luminaires	y			
01001016007	01001016	,		y		
01001016008	01001016	le				
01001016009	01001016	plus				
01001016010	01001016	grand				
01001016011	01001016	luminaire				
01001016012	01001016	pour				
01001016013	01001016	présider				
01001016014	01001016	au				
01001016015	01001016	jour	y			
01001016016	01001016	,		y		
01001016017	01001016	et				
01001016018	01001016	le				
01001016019	01001016	plus				
01001016020	01001016	petit				
01001016021	01001016	luminaire				
01001016022	01001016	pour				
01001016023	01001016	présider				
01001016024	01001016	à				
01001016025	01001016	la				
01001016026	01001016	nuit	y			
01001016027	01001016	;		y		
01001016028	01001016	il				
01001016029	01001016	fit				
01001016030	01001016	aussi				
01001016031	01001016	les				
01001016032	01001016	étoiles	y			
01001016033	01001016	.		y		
01001017001	01001017	Dieu				
01001017002	01001017	les				
01001017003	01001017	plaça				
01001017004	01001017	dans				
01001017005	01001017	l’	y			
01001017006	01001017	étendue				
01001017007	01001017	du				
01001017008	01001017	ciel	y			
01001017009	01001017	,		y		
01001017010	01001017	pour				
01001017011	01001017	éclairer				
01001017012	01001017	la				
01001017013	01001017	terre	y			
01001017014	01001017	,		y		
01001018001	01001018	pour				
01001018002	01001018	présider				
01001018003	01001018	au				
01001018004	01001018	jour				
01001018005	01001018	et				
01001018006	01001018	à				
01001018007	01001018	la				
01001018008	01001018	nuit	y			
01001018009	01001018	,		y		
01001018010	01001018	et				
01001018011	01001018	pour				
01001018012	01001018	séparer				
01001018013	01001018	la				
01001018014	01001018	lumière				
01001018015	01001018	d’	y			
01001018016	01001018	avec				
01001018017	01001018	les				
01001018018	01001018	ténèbres	y			
01001018019	01001018	.		y		
01001018020	01001018	Dieu				
01001018021	01001018	vit				
01001018022	01001018	que				
01001018023	01001018	cela				
01001018024	01001018	était				
01001018025	01001018	bon	y			
01001018026	01001018	.		y		
01001019001	01001019	Ainsi	y			
01001019002	01001019	,		y		
01001019003	01001019	il				
01001019004	01001019	y				
01001019005	01001019	eut				
01001019006	01001019	un				
01001019007	01001019	soir	y			
01001019008	01001019	,		y		
01001019009	01001019	et				
01001019010	01001019	il				
01001019011	01001019	y				
01001019012	01001019	eut				
01001019013	01001019	un				
01001019014	01001019	matin	y			
01001019015	01001019	:		y		
01001019016	01001019	ce				
01001019017	01001019	fut				
01001019018	01001019	le				
01001019019	01001019	quatrième				
01001019020	01001019	jour	y			
01001019021	01001019	.		y		
01001020001	01001020	Dieu				
01001020002	01001020	dit	y			
01001020003	01001020	:		y		
01001020004	01001020	Que				
01001020005	01001020	les				
01001020006	01001020	eaux				
01001020007	01001020	produisent				
01001020008	01001020	en				
01001020009	01001020	abondance				
01001020010	01001020	des				
01001020011	01001020	animaux				
01001020012	01001020	vivants	y			
01001020013	01001020	,		y		
01001020014	01001020	et				
01001020015	01001020	que				
01001020016	01001020	des				
01001020017	01001020	oiseaux				
01001020018	01001020	volent				
01001020019	01001020	sur				
01001020020	01001020	la				
01001020021	01001020	terre				
01001020022	01001020	vers				
01001020023	01001020	l’	y			
01001020024	01001020	étendue				
01001020025	01001020	du				
01001020026	01001020	ciel	y			
01001020027	01001020	.		y		
01001021001	01001021	Dieu				
01001021002	01001021	créa				
01001021003	01001021	les				
01001021004	01001021	grands				
01001021005	01001021	poissons				
01001021006	01001021	et				
01001021007	01001021	tous				
01001021008	01001021	les				
01001021009	01001021	animaux				
01001021010	01001021	vivants				
01001021011	01001021	qui				
01001021012	01001021	se				
01001021013	01001021	meuvent	y			
01001021014	01001021	,		y		
01001021015	01001021	et				
01001021016	01001021	que				
01001021017	01001021	les				
01001021018	01001021	eaux				
01001021019	01001021	produisirent				
01001021020	01001021	en				
01001021021	01001021	abondance				
01001021022	01001021	selon				
01001021023	01001021	leur				
01001021024	01001021	espèce	y			
01001021025	01001021	;		y		
01001021026	01001021	il				
01001021027	01001021	créa				
01001021028	01001021	aussi				
01001021029	01001021	tout				
01001021030	01001021	oiseau				
01001021031	01001021	ailé				
01001021032	01001021	selon				
01001021033	01001021	son				
01001021034	01001021	espèce	y			
01001021035	01001021	.		y		
01001021036	01001021	Dieu				
01001021037	01001021	vit				
01001021038	01001021	que				
01001021039	01001021	cela				
01001021040	01001021	était				
01001021041	01001021	bon	y			
01001021042	01001021	.		y		
01001022001	01001022	Dieu				
01001022002	01001022	les				
01001022003	01001022	bénit	y			
01001022004	01001022	,		y		
01001022005	01001022	en				
01001022006	01001022	disant	y			
01001022007	01001022	:		y		
01001022008	01001022	Soyez				
01001022009	01001022	féconds	y			
01001022010	01001022	,		y		
01001022011	01001022	multipliez	y			
01001022012	01001022	,		y		
01001022013	01001022	et				
01001022014	01001022	remplissez				
01001022015	01001022	les				
01001022016	01001022	eaux				
01001022017	01001022	des				
01001022018	01001022	mers	y			
01001022019	01001022	;		y		
01001022020	01001022	et				
01001022021	01001022	que				
01001022022	01001022	les				
01001022023	01001022	oiseaux				
01001022024	01001022	multiplient				
01001022025	01001022	sur				
01001022026	01001022	la				
01001022027	01001022	terre	y			
01001022028	01001022	.		y		
01001023001	01001023	Ainsi	y			
01001023002	01001023	,		y		
01001023003	01001023	il				
01001023004	01001023	y				
01001023005	01001023	eut				
01001023006	01001023	un				
01001023007	01001023	soir	y			
01001023008	01001023	,		y		
01001023009	01001023	et				
01001023010	01001023	il				
01001023011	01001023	y				
01001023012	01001023	eut				
01001023013	01001023	un				
01001023014	01001023	matin	y			
01001023015	01001023	:		y		
01001023016	01001023	ce				
01001023017	01001023	fut				
01001023018	01001023	le				
01001023019	01001023	cinquième				
01001023020	01001023	jour	y			
01001023021	01001023	.		y		
01001024001	01001024	Dieu				
01001024002	01001024	dit	y			
01001024003	01001024	:		y		
01001024004	01001024	Que				
01001024005	01001024	la				
01001024006	01001024	terre				
01001024007	01001024	produise				
01001024008	01001024	des				
01001024009	01001024	animaux				
01001024010	01001024	vivants				
01001024011	01001024	selon				
01001024012	01001024	leur				
01001024013	01001024	espèce	y			
01001024014	01001024	,		y		
01001024015	01001024	du				
01001024016	01001024	bétail	y			
01001024017	01001024	,		y		
01001024018	01001024	des				
01001024019	01001024	reptiles				
01001024020	01001024	et				
01001024021	01001024	des				
01001024022	01001024	animaux				
01001024023	01001024	terrestres	y			
01001024024	01001024	,		y		
01001024025	01001024	selon				
01001024026	01001024	leur				
01001024027	01001024	espèce	y			
01001024028	01001024	.		y		
01001024029	01001024	Et				
01001024030	01001024	cela				
01001024031	01001024	fut				
01001024032	01001024	ainsi	y			
01001024033	01001024	.		y		
01001025001	01001025	Dieu				
01001025002	01001025	fit				
01001025003	01001025	les				
01001025004	01001025	animaux				
01001025005	01001025	de				
01001025006	01001025	la				
01001025007	01001025	terre				
01001025008	01001025	selon				
01001025009	01001025	leur				
01001025010	01001025	espèce	y			
01001025011	01001025	,		y		
01001025012	01001025	le				
01001025013	01001025	bétail				
01001025014	01001025	selon				
01001025015	01001025	son				
01001025016	01001025	espèce	y			
01001025017	01001025	,		y		
01001025018	01001025	et				
01001025019	01001025	tous				
01001025020	01001025	les				
01001025021	01001025	reptiles				
01001025022	01001025	de				
01001025023	01001025	la				
01001025024	01001025	terre				
01001025025	01001025	selon				
01001025026	01001025	leur				
01001025027	01001025	espèce	y			
01001025028	01001025	.		y		
01001025029	01001025	Dieu				
01001025030	01001025	vit				
01001025031	01001025	que				
01001025032	01001025	cela				
01001025033	01001025	était				
01001025034	01001025	bon	y			
01001025035	01001025	.		y		
01001026001	01001026	Puis				
01001026002	01001026	Dieu				
01001026003	01001026	dit	y			
01001026004	01001026	:		y		
01001026005	01001026	Faisons				
01001026006	01001026	l’	y			
01001026007	01001026	homme				
01001026008	01001026	à				
01001026009	01001026	notre				
01001026010	01001026	image	y			
01001026011	01001026	,		y		
01001026012	01001026	selon				
01001026013	01001026	notre				
01001026014	01001026	ressemblance	y			
01001026015	01001026	,		y		
01001026016	01001026	et				
01001026017	01001026	qu’	y			
01001026018	01001026	il				
01001026019	01001026	domine				
01001026020	01001026	sur				
01001026021	01001026	les				
01001026022	01001026	poissons				
01001026023	01001026	de				
01001026024	01001026	la				
01001026025	01001026	mer	y			
01001026026	01001026	,		y		
01001026027	01001026	sur				
01001026028	01001026	les				
01001026029	01001026	oiseaux				
01001026030	01001026	du				
01001026031	01001026	ciel	y			
01001026032	01001026	,		y		
01001026033	01001026	sur				
01001026034	01001026	le				
01001026035	01001026	bétail	y			
01001026036	01001026	,		y		
01001026037	01001026	sur				
01001026038	01001026	toute				
01001026039	01001026	la				
01001026040	01001026	terre	y			
01001026041	01001026	,		y		
01001026042	01001026	et				
01001026043	01001026	sur				
01001026044	01001026	tous				
01001026045	01001026	les				
01001026046	01001026	reptiles				
01001026047	01001026	qui				
01001026048	01001026	rampent				
01001026049	01001026	sur				
01001026050	01001026	la				
01001026051	01001026	terre	y			
01001026052	01001026	.		y		
01001027001	01001027	Dieu				
01001027002	01001027	créa				
01001027003	01001027	l’	y			
01001027004	01001027	homme				
01001027005	01001027	à				
01001027006	01001027	son				
01001027007	01001027	image	y			
01001027008	01001027	,		y		
01001027009	01001027	il				
01001027010	01001027	le				
01001027011	01001027	créa				
01001027012	01001027	à				
01001027013	01001027	l’	y			
01001027014	01001027	image				
01001027015	01001027	de				
01001027016	01001027	Dieu	y			
01001027017	01001027	,		y		
01001027018	01001027	il				
01001027019	01001027	créa				
01001027020	01001027	l’	y			
01001027021	01001027	homme				
01001027022	01001027	et				
01001027023	01001027	la				
01001027024	01001027	femme	y			
01001027025	01001027	.		y		
01001028001	01001028	Dieu				
01001028002	01001028	les				
01001028003	01001028	bénit	y			
01001028004	01001028	,		y		
01001028005	01001028	et				
01001028006	01001028	Dieu				
01001028007	01001028	leur				
01001028008	01001028	dit	y			
01001028009	01001028	:		y		
01001028010	01001028	Soyez				
01001028011	01001028	féconds	y			
01001028012	01001028	,		y		
01001028013	01001028	multipliez	y			
01001028014	01001028	,		y		
01001028015	01001028	remplissez				
01001028016	01001028	la				
01001028017	01001028	terre	y			
01001028018	01001028	,		y		
01001028019	01001028	et				
01001028020	01001028	l’	y			
01001028021	01001028	assujettissez	y			
01001028022	01001028	;		y		
01001028023	01001028	et				
01001028024	01001028	dominez				
01001028025	01001028	sur				
01001028026	01001028	les				
01001028027	01001028	poissons				
01001028028	01001028	de				
01001028029	01001028	la				
01001028030	01001028	mer	y			
01001028031	01001028	,		y		
01001028032	01001028	sur				
01001028033	01001028	les				
01001028034	01001028	oiseaux				
01001028035	01001028	du				
01001028036	01001028	ciel	y			
01001028037	01001028	,		y		
01001028038	01001028	et				
01001028039	01001028	sur				
01001028040	01001028	tout				
01001028041	01001028	animal				
01001028042	01001028	qui				
01001028043	01001028	se				
01001028044	01001028	meut				
01001028045	01001028	sur				
01001028046	01001028	la				
01001028047	01001028	terre	y			
01001028048	01001028	.		y		
01001029001	01001029	Et				
01001029002	01001029	Dieu				
01001029003	01001029	dit	y			
01001029004	01001029	:		y		
01001029005	01001029	Voici	y			
01001029006	01001029	,		y		
01001029007	01001029	je				
01001029008	01001029	vous				
01001029009	01001029	donne				
01001029010	01001029	toute				
01001029011	01001029	herbe				
01001029012	01001029	portant				
01001029013	01001029	de				
01001029014	01001029	la				
01001029015	01001029	semence				
01001029016	01001029	et				
01001029017	01001029	qui				
01001029018	01001029	est				
01001029019	01001029	à				
01001029020	01001029	la				
01001029021	01001029	surface				
01001029022	01001029	de				
01001029023	01001029	toute				
01001029024	01001029	la				
01001029025	01001029	terre	y			
01001029026	01001029	,		y		
01001029027	01001029	et				
01001029028	01001029	tout				
01001029029	01001029	arbre				
01001029030	01001029	ayant				
01001029031	01001029	en				
01001029032	01001029	lui				
01001029033	01001029	du				
01001029034	01001029	fruit				
01001029035	01001029	d’	y			
01001029036	01001029	arbre				
01001029037	01001029	et				
01001029038	01001029	portant				
01001029039	01001029	de				
01001029040	01001029	la				
01001029041	01001029	semence	y			
01001029042	01001029	:		y		
01001029043	01001029	ce				
01001029044	01001029	sera				
01001029045	01001029	votre				
01001029046	01001029	nourriture	y			
01001029047	01001029	.		y		
01001030001	01001030	Et				
01001030002	01001030	à				
01001030003	01001030	tout				
01001030004	01001030	animal				
01001030005	01001030	de				
01001030006	01001030	la				
01001030007	01001030	terre	y			
01001030008	01001030	,		y		
01001030009	01001030	à				
01001030010	01001030	tout				
01001030011	01001030	oiseau				
01001030012	01001030	du				
01001030013	01001030	ciel	y			
01001030014	01001030	,		y		
01001030015	01001030	et				
01001030016	01001030	à				
01001030017	01001030	tout				
01001030018	01001030	ce				
01001030019	01001030	qui				
01001030020	01001030	se				
01001030021	01001030	meut				
01001030022	01001030	sur				
01001030023	01001030	la				
01001030024	01001030	terre	y			
01001030025	01001030	,		y		
01001030026	01001030	ayant				
01001030027	01001030	en				
01001030028	01001030	soi				
01001030029	01001030	un				
01001030030	01001030	souffle				
01001030031	01001030	de				
01001030032	01001030	vie	y			
01001030033	01001030	,		y		
01001030034	01001030	je				
01001030035	01001030	donne				
01001030036	01001030	toute				
01001030037	01001030	herbe				
01001030038	01001030	verte				
01001030039	01001030	pour				
01001030040	01001030	nourriture	y			
01001030041	01001030	.		y		
01001030042	01001030	Et				
01001030043	01001030	cela				
01001030044	01001030	fut				
01001030045	01001030	ainsi	y			
01001030046	01001030	.		y		
01001031001	01001031	Dieu				
01001031002	01001031	vit				
01001031003	01001031	tout				
01001031004	01001031	ce				
01001031005	01001031	qu’	y			
01001031006	01001031	il				
01001031007	01001031	avait				
01001031008	01001031	fait				
01001031009	01001031	et				
01001031010	01001031	voici	y			
01001031011	01001031	,		y		
01001031012	01001031	cela				
01001031013	01001031	était				
01001031014	01001031	très				
01001031015	01001031	bon	y			
01001031016	01001031	.		y		
01001031017	01001031	Ainsi	y			
01001031018	01001031	,		y		
01001031019	01001031	il				
01001031020	01001031	y				
01001031021	01001031	eut				
01001031022	01001031	un				
01001031023	01001031	soir	y			
01001031024	01001031	,		y		
01001031025	01001031	et				
01001031026	01001031	il				
01001031027	01001031	y				
01001031028	01001031	eut				
01001031029	01001031	un				
01001031030	01001031	matin	y			
01001031031	01001031	:		y		
01001031032	01001031	ce				
01001031033	01001031	fut				
01001031034	01001031	le				
01001031035	01001031	sixième				
01001031036	01001031	jour	y			
01001031037	01001031	.		y		
01002001001	01002001	Ainsi				
01002001002	01002001	furent				
01002001003	01002001	achevés				
01002001004	01002001	les				
01002001005	01002001	cieux				
01002001006	01002001	et				
01002001007	01002001	la				
01002001008	01002001	terre	y			
01002001009	01002001	,		y		
01002001010	01002001	et				
01002001011	01002001	toute				
01002001012	01002001	leur				
01002001013	01002001	armée	y			
01002001014	01002001	.		y		
01002002001	01002002	Dieu				
01002002002	01002002	acheva				
01002002003	01002002	au				
01002002004	01002002	septième				
01002002005	01002002	jour				
01002002006	01002002	son				
01002002007	01002002	œuvre	y			
01002002008	01002002	,		y		
01002002009	01002002	qu’	y			
01002002010	01002002	il				
01002002011	01002002	avait				
01002002012	01002002	faite	y			
01002002013	01002002	:		y		
01002002014	01002002	et				
01002002015	01002002	il				
01002002016	01002002	se				
01002002017	01002002	reposa				
01002002018	01002002	au				
01002002019	01002002	septième				
01002002020	01002002	jour				
01002002021	01002002	de				
01002002022	01002002	toute				
01002002023	01002002	son				
01002002024	01002002	œuvre	y			
01002002025	01002002	,		y		
01002002026	01002002	qu’	y			
01002002027	01002002	il				
01002002028	01002002	avait				
01002002029	01002002	faite	y			
01002002030	01002002	.		y		
01002003001	01002003	Dieu				
01002003002	01002003	bénit				
01002003003	01002003	le				
01002003004	01002003	septième				
01002003005	01002003	jour	y			
01002003006	01002003	,		y		
01002003007	01002003	et				
01002003008	01002003	il				
01002003009	01002003	le				
01002003010	01002003	sanctifia	y			
01002003011	01002003	,		y		
01002003012	01002003	parce				
01002003013	01002003	qu’	y			
01002003014	01002003	en				
01002003015	01002003	ce				
01002003016	01002003	jour				
01002003017	01002003	il				
01002003018	01002003	se				
01002003019	01002003	reposa				
01002003020	01002003	de				
01002003021	01002003	toute				
01002003022	01002003	son				
01002003023	01002003	œuvre				
01002003024	01002003	qu’	y			
01002003025	01002003	il				
01002003026	01002003	avait				
01002003027	01002003	créée				
01002003028	01002003	en				
01002003029	01002003	la				
01002003030	01002003	faisant	y			
01002003031	01002003	.		y		
01002004001	01002004	Voici				
01002004002	01002004	les				
01002004003	01002004	origines				
01002004004	01002004	des				
01002004005	01002004	cieux				
01002004006	01002004	et				
01002004007	01002004	de				
01002004008	01002004	la				
01002004009	01002004	terre	y			
01002004010	01002004	,		y		
01002004011	01002004	quand				
01002004012	01002004	ils				
01002004013	01002004	furent				
01002004014	01002004	créés	y			
